genome_name,species,Assembly_version_NCBI,Accession,Complete7tm,Completeno7tm,Complete_Total,Ambiguous,Edge,Pseudogene,Truncated
Ciconia_maguari,Ciconia_maguari,GCA_017639555.1_bCicMag1.pri,GCA_017639555.1,2,0,2,0,0,1,0
Falco_naumanni,Falco_naumanni,GCA_017639655.1_bFalNau1.pat,GCA_017639655.1,3,1,4,0,0,1,0
Aplochiton_taeniatus,Aplochiton_taeniatus,GCA_017639675.1_fAplTae1.pri,GCA_017639675.1,10,0,10,0,0,3,0
Melanotaenia_boesemani,Melanotaenia_boesemani,GCA_017639745.1_fMelBoe1.pri,GCA_017639745.1,1,1,2,0,0,0,0
Polyodon_spathula,Polyodon_spathula,GCA_017654505.1_ASM1765450v1,GCA_017654505.1,10,1,11,0,0,1,0
Xenopus_laevis,Xenopus_laevis,GCA_017654675.1_Xenopus_laevis_v10.1,GCA_017654675.1,50,1,51,0,0,33,8
Chelmon_rostratus,Chelmon_rostratus,GCA_017976325.1_fCheRos1.pri,GCA_017976325.1,3,0,3,0,0,0,0
Cuculus_canorus,Cuculus_canorus,GCA_017976375.1_bCucCan1.pri,GCA_017976375.1,5,0,5,0,0,0,0
Toxotes_jaculatrix,Toxotes_jaculatrix,GCA_017976425.1_fToxJac2.pri,GCA_017976425.1,4,0,4,0,0,0,0
Cairina_moschata,Cairina_moschata,GCA_018104995.1_ASM1810499v1,GCA_018104995.1,4,0,4,0,0,0,0
Heterotis_niloticus,Heterotis_niloticus,GCA_018136845.1_ASM1813684v1,GCA_018136845.1,8,1,9,0,0,0,1
Gymnogyps_californianus,Gymnogyps_californianus,GCA_018139145.1_ASM1813914v1,GCA_018139145.1,2,0,2,0,0,1,0
Bos_taurus_x_Bison_bison,Bos_taurus_x_Bison_bison,GCA_018282465.1_ARS_Simm1.0,GCA_018282465.1,18,5,23,0,0,14,0
Oncorhynchus_tshawytscha,Oncorhynchus_tshawytscha,GCA_018296145.1_Otsh_v2.0,GCA_018296145.1,12,1,13,0,0,10,1
Cheilinus_undulatus,Cheilinus_undulatus,GCA_018320785.1_ASM1832078v1,GCA_018320785.1,3,0,3,0,0,1,0
Cyprinus_carpio,Cyprinus_carpio,GCA_018340385.1_ASM1834038v1,GCA_018340385.1,7,1,8,0,0,1,0
Vulpes_lagopus,Vulpes_lagopus,GCA_018345385.1_ASM1834538v1,GCA_018345385.1,17,0,17,0,0,6,0
Leopardus_geoffroyi,Leopardus_geoffroyi,GCA_018350155.1_O.geoffroyi_Oge1_pat1.0,GCA_018350155.1,13,1,14,0,0,13,0
Felis_catus,Felis_catus,GCA_018350175.1_F.catus_Fca126_mat1.0,GCA_018350175.1,13,2,15,0,0,12,1
Panthera_tigris,Panthera_tigris,GCA_018350195.2_P.tigris_Pti1_mat1.1,GCA_018350195.2,13,1,14,0,0,13,0
Panthera_leo,Panthera_leo,GCA_018350215.1_P.leo_Ple1_pat1.1,GCA_018350215.1,12,1,13,0,0,14,0
Hippocampus_abdominalis,Hippocampus_abdominalis,GCA_018466805.1_ZJU1.0,GCA_018466805.1,1,1,2,0,0,0,0
Alosa_sapidissima,Alosa_sapidissima,GCA_018492685.1_fAloSap1.pri,GCA_018492685.1,4,1,5,0,0,1,1
Anguilla_rostrata,Anguilla_rostrata,GCA_018555375.2_ASM1855537v1.1,GCA_018555375.2,3,0,3,0,0,0,2
Certhia_americana,Certhia_americana,GCA_018697195.1_ASM1869719v1,GCA_018697195.1,2,1,3,0,2,0,0
Paracanthobrama_guichenoti,Paracanthobrama_guichenoti,GCA_018749465.1_ASM1874946v1,GCA_018749465.1,3,0,3,0,0,0,0
Megalobrama_amblycephala,Megalobrama_amblycephala,GCA_018812025.1_ASM1881202v1,GCA_018812025.1,3,0,3,0,0,0,0
Puntigrus_tetrazona,Puntigrus_tetrazona,GCA_018831695.1_ASM1883169v1,GCA_018831695.1,3,0,3,0,0,1,0
Leptobrachium_ailaonicum,Leptobrachium_ailaonicum,GCA_018994145.1_ASM1899414v1,GCA_018994145.1,97,10,107,0,0,21,14
Channa_argus,Channa_argus,GCA_018997905.1_ASM1899790v1,GCA_018997905.1,1,0,1,0,0,0,0
Diglossa_brunneiventris,Diglossa_brunneiventris,GCA_019023105.1_LSU_DiBr_2.0,GCA_019023105.1,8,2,10,0,0,2,0
Hemibagrus_wyckioides,Hemibagrus_wyckioides,GCA_019097595.1_SWU_Hwy_1.0,GCA_019097595.1,7,1,8,0,0,1,1
Beaufortia_kweichowensis,Beaufortia_kweichowensis,GCA_019155185.1_ASM1915518v1,GCA_019155185.1,4,0,4,0,0,0,0
Sceloporus_undulatus,Sceloporus_undulatus,GCA_019175285.1_SceUnd_v1.1,GCA_019175285.1,19,5,24,0,5,13,1
Megalops_atlanticus,Megalops_atlanticus,GCA_019176425.1_MATL_1.0,GCA_019176425.1,6,0,6,0,0,0,0
Solea_senegalensis,Solea_senegalensis,GCA_019176455.1_IFAPA_SoseM_1,GCA_019176455.1,1,0,1,0,0,0,0
Protopterus_annectens,Protopterus_annectens,GCA_019279795.1_PAN1.0,GCA_019279795.1,16,3,19,0,0,4,4
Cervus_canadensis,Cervus_canadensis,GCA_019320065.1_ASM1932006v1,GCA_019320065.1,23,1,24,0,0,12,1
Dromiciops_gliroides,Dromiciops_gliroides,GCA_019393635.1_mDroGli1.pri,GCA_019393635.1,25,2,27,0,0,13,0
Rafetus_swinhoei,Rafetus_swinhoei,GCA_019425775.1_ASM1942577v1,GCA_019425775.1,7,2,9,0,0,6,2
Hymenochirus_boettgeri,Hymenochirus_boettgeri,GCA_019447015.1_UCB_Hboe_1.0,GCA_019447015.1,51,1,52,0,3,71,11
Rhinogobius_similis,Rhinogobius_similis,GCA_019453435.1_ASM1945343v1,GCA_019453435.1,1,0,1,0,0,1,0
Hydrophis_curtus,Hydrophis_curtus,GCA_019472885.1_HCur_v2,GCA_019472885.1,0,0,0,0,0,0,1
Hydrophis_cyanocinctus,Hydrophis_cyanocinctus,GCA_019473425.1_HCya_v2,GCA_019473425.1,0,0,0,0,0,0,1
Engystomops_pustulosus,Engystomops_pustulosus,GCA_019512145.1_UCB_Epus_1.0,GCA_019512145.1,191,37,228,0,24,39,33
Myxocyprinus_asiaticus,Myxocyprinus_asiaticus,GCA_019703515.1_MX_HiC_50CHRs.fa,GCA_019703515.1,6,1,7,0,0,11,2
Gambusia_affinis,Gambusia_affinis,GCA_019740435.1_SWU_Gaff_1.0,GCA_019740435.1,1,0,1,0,0,0,0
Phyllopteryx_taeniolatus,Phyllopteryx_taeniolatus,GCA_019802545.1_ASM1980254v1,GCA_019802545.1,1,0,1,0,0,0,1
Syngnathoides_biaculeatus,Syngnathoides_biaculeatus,GCA_019802595.1_ASM1980259v1,GCA_019802595.1,2,0,2,0,0,0,0
Eleutherodactylus_coqui,Eleutherodactylus_coqui,GCA_019857665.1_UCB_Ecoq_1.0,GCA_019857665.1,178,21,199,12,18,35,8
Bubalus_bubalis,Bubalus_bubalis,GCA_019923935.1_NDDB_SH_1,GCA_019923935.1,19,4,23,0,0,13,0
Ctenopharyngodon_idella,Ctenopharyngodon_idella,GCA_019924925.1_HZGC01,GCA_019924925.1,3,0,3,0,0,0,0
Felis_chaus,Felis_chaus,GCA_019924945.1_FelChav1.0,GCA_019924945.1,13,1,14,0,0,14,0
Hypophthalmichthys_nobilis,Hypophthalmichthys_nobilis,GCA_019925145.1_ASM1992514v1,GCA_019925145.1,0,0,0,0,0,3,0
Siniperca_chuatsi,Siniperca_chuatsi,GCA_020085105.1_ASM2008510v1,GCA_020085105.1,1,0,1,0,0,1,0
Lutjanus_erythropterus,Lutjanus_erythropterus,GCA_020091685.1_ASM2009168v1,GCA_020091685.1,6,0,6,0,0,1,2
Phrynosoma_platyrhinos,Phrynosoma_platyrhinos,GCA_020142125.1_MUOH_PhPlat_1.1,GCA_020142125.1,10,0,10,0,1,6,1
Neogale_vison,Neogale_vison,GCA_020171115.1_ASM_NN_V1,GCA_020171115.1,13,1,14,0,0,13,1
Muntiacus_reevesi,Muntiacus_reevesi,GCA_020226045.1_ASM2022604v1,GCA_020226045.1,23,2,25,0,0,13,0
Hydropotes_inermis,Hydropotes_inermis,GCA_020226075.1_ASM2022607v1,GCA_020226075.1,16,3,19,0,2,16,1
Muntiacus_crinifrons,Muntiacus_crinifrons,GCA_020276665.1_ASM2027666v1,GCA_020276665.1,23,1,24,0,0,13,2
Scatophagus_argus,Scatophagus_argus,GCA_020382885.1_fScaArg1.pri,GCA_020382885.1,3,0,3,0,0,0,0
Siphamia_tubifer,Siphamia_tubifer,GCA_020466265.1_ASM2046626v1,GCA_020466265.1,4,0,4,0,0,0,0
Channa_maculata,Channa_maculata,GCA_020496755.1_ASM2049675v1,GCA_020496755.1,1,0,1,0,0,0,0
Mauremys_mutica,Mauremys_mutica,GCA_020497125.1_ASM2049712v1,GCA_020497125.1,10,1,11,0,0,9,1
Pholidichthys_leucotaenia,Pholidichthys_leucotaenia,GCA_020510985.1_fPhoLeu1.pri,GCA_020510985.1,3,0,3,0,0,0,0
Sus_scrofa_domesticus,Sus_scrofa_domesticus,GCA_020567905.1_ASM2056790v1,GCA_020567905.1,15,2,17,0,0,7,0
Coregonus_clupeaformis,Coregonus_clupeaformis,GCA_020615455.1_ASM2061545v1,GCA_020615455.1,9,0,9,0,0,18,9
Bostrychus_sinensis,Bostrychus_sinensis,GCA_020698575.1_ASM2069857v1,GCA_020698575.1,3,0,3,0,0,0,0
Lemur_catta,Lemur_catta,GCA_020740605.1_mLemCat1.pri,GCA_020740605.1,27,1,28,0,0,14,1
Jaculus_jaculus,Jaculus_jaculus,GCA_020740685.1_mJacJac1.mat.Y.cur,GCA_020740685.1,26,0,26,0,0,8,4
Corvus_hawaiiensis,Corvus_hawaiiensis,GCA_020740725.1_bCorHaw1.pri.cur,GCA_020740725.1,6,3,9,0,0,0,0
Apus_apus,Apus_apus,GCA_020740795.1_bApuApu2.pri.cur,GCA_020740795.1,12,0,12,0,0,0,0
Tautogolabrus_adspersus,Tautogolabrus_adspersus,GCA_020745685.1_fTauAds1.pri.cur,GCA_020745685.1,4,0,4,0,0,0,0
Hemiprocne_comata,Hemiprocne_comata,GCA_020745705.1_bHemCom1.pri.cur,GCA_020745705.1,3,0,3,0,0,0,1
Hemiscyllium_ocellatum,Hemiscyllium_ocellatum,GCA_020745735.1_sHemOce1.pat.X.cur.,GCA_020745735.1,1,0,1,0,0,0,0
Theristicus_caerulescens,Theristicus_caerulescens,GCA_020745775.1_bTheCae1.pri.cur,GCA_020745775.1,2,0,2,0,0,0,0
Agelaius_phoeniceus,Agelaius_phoeniceus,GCA_020745825.1_ASM2074582v1,GCA_020745825.1,14,0,14,0,0,0,0
Trogon_surrucura,Trogon_surrucura,GCA_020746105.1_bTroSur1.pri.cur,GCA_020746105.1,10,0,10,0,0,0,0
Porphyrio_hochstetteri,Porphyrio_hochstetteri,GCA_020800305.1_bPorHoc1.mat.Z.cur,GCA_020800305.1,2,0,2,0,0,1,0
Diceros_bicornis_minor,Diceros_bicornis_minor,GCA_020826845.1_mDicBic1.mat.cur,GCA_020826845.1,26,2,28,0,0,22,5
Dasyurus_viverrinus,Dasyurus_viverrinus,GCA_020854095.1_UniMelb_DasViv_v1.0,GCA_020854095.1,21,0,21,0,0,10,1
Odocoileus_hemionus,Odocoileus_hemionus,GCA_020976825.1_BYU_Ohem_2021,GCA_020976825.1,19,2,21,0,0,17,1
Prinia_subflava,Prinia_subflava,GCA_021018805.1_Cam_Psub_1.0,GCA_021018805.1,11,3,14,0,0,1,0
Seriola_aureovittata,Seriola_aureovittata,GCA_021018895.1_ASM2101889v1,GCA_021018895.1,2,1,3,0,0,0,1
Sphaerodactylus_townsendi,Sphaerodactylus_townsendi,GCA_021028975.2_MPM_Stown_v2.3,GCA_021028975.2,25,0,25,0,0,9,1
Panthera_tigris_tigris,Panthera_tigris_tigris,GCA_021130815.1_PanTigT.MC.v3,GCA_021130815.1,13,1,14,0,0,13,0
Oncorhynchus_gorbuscha,Oncorhynchus_gorbuscha,GCA_021184085.1_OgorEven_v1.0,GCA_021184085.1,9,2,11,0,0,19,1
Shinisaurus_crocodilurus,Shinisaurus_crocodilurus,GCA_021292165.1_IOZ_Scro_1.0,GCA_021292165.1,6,0,6,0,0,2,1
Micropterus_dolomieu,Micropterus_dolomieu,GCA_021292245.1_ASM2129224v1,GCA_021292245.1,1,0,1,0,0,1,0
Apeltes_quadracus,Apeltes_quadracus,GCA_021346845.1_UniBe_ApeQuad_1.0,GCA_021346845.1,5,0,5,0,0,0,0
Acanthochromis_polyacanthus,Acanthochromis_polyacanthus,GCA_021347895.1_KAUST_Apoly_ChrSc,GCA_021347895.1,5,0,5,0,0,1,0
Ceratotherium_simum_cottoni,Ceratotherium_simum_cottoni,GCA_021442165.1_ASM2144216v1,GCA_021442165.1,27,1,28,0,0,23,3
Girardinichthys_multiradiatus,Girardinichthys_multiradiatus,GCA_021462225.2_DD_fGirMul_XY1,GCA_021462225.2,1,0,1,0,0,1,0
Proterorhinus_semilunaris,Proterorhinus_semilunaris,GCA_021464625.1_fProSem1.pri.20201207,GCA_021464625.1,0,1,1,0,0,0,0
Gobio_gobio,Gobio_gobio,GCA_021464655.1_fGobGob41.pri.20210311,GCA_021464655.1,5,0,5,0,0,0,0
Colobus_guereza,Colobus_guereza,GCA_021498455.1_ASM2149845v1,GCA_021498455.1,25,2,27,0,0,16,1
Hylobates_pileatus,Hylobates_pileatus,GCA_021498465.1_ASM2149846v1,GCA_021498465.1,22,0,22,0,0,11,1
Saguinus_midas,Saguinus_midas,GCA_021498475.1_ASM2149847v1,GCA_021498475.1,21,2,23,0,0,10,0
Leuciscus_idus,Leuciscus_idus,GCA_021554675.1_fLeuIdu1.pri.20210917,GCA_021554675.1,3,0,3,0,0,0,0
Megaleporinus_macrocephalus,Megaleporinus_macrocephalus,GCA_021613375.1_ASM2161337v1,GCA_021613375.1,13,0,13,0,0,3,0
Equus_quagga,Equus_quagga,GCA_021613505.1_UCLA_HA_Equagga_1.0,GCA_021613505.1,25,3,28,0,0,30,1
Rhincodon_typus,Rhincodon_typus,GCA_021869965.1_sRhiTyp1.1,GCA_021869965.1,1,0,1,0,0,0,0
Hypomesus_transpacificus,Hypomesus_transpacificus,GCA_021917145.1_fHypTra1,GCA_021917145.1,6,0,6,0,0,1,0
Lampris_incognitus,Lampris_incognitus,GCA_022059245.1_ASM2205924v1,GCA_022059245.1,0,1,1,0,0,2,0
Stegostoma_fasciatum,Stegostoma_fasciatum,GCA_022316705.1_sSteFas1.1,GCA_022316705.1,1,0,1,0,0,0,0
Mustela_nigripes,Mustela_nigripes,GCA_022355385.1_MUSNIG.SB6536,GCA_022355385.1,13,1,14,0,0,11,1
Scophthalmus_maximus,Scophthalmus_maximus,GCA_022379125.1_ASM2237912v1,GCA_022379125.1,2,0,2,0,0,0,0
Micropterus_salmoides,Micropterus_salmoides,GCA_022435785.1_ASM2243578v1,GCA_022435785.1,1,0,1,0,0,1,0
Mugil_cephalus,Mugil_cephalus,GCA_022458985.1_CIBA_Mcephalus_1.1,GCA_022458985.1,0,0,0,0,0,1,0
Hippoglossus_stenolepis,Hippoglossus_stenolepis,GCA_022539355.2_HSTE1.2,GCA_022539355.2,2,0,2,0,0,0,0
Amphiprion_ocellaris,Amphiprion_ocellaris,GCA_022539595.1_ASM2253959v1,GCA_022539595.1,6,0,6,0,0,0,0
Tachysurus_fulvidraco,Tachysurus_fulvidraco,GCA_022655615.1_HZAU_PFXX_2.0,GCA_022655615.1,6,0,6,0,0,1,0
Desmodus_rotundus,Desmodus_rotundus,GCA_022682395.1_HLdesRot8B,GCA_022682395.1,8,0,8,0,0,13,1
Ilyophis_sp_JC_2022_1,Ilyophis_sp_JC_2022_1,GCA_022702415.1_ASM2270241v1,GCA_022702415.1,5,0,5,0,0,1,0
Ilyophis_sp_1_JC-2022,Ilyophis_sp_1_JC-2022,GCA_022702515.1_ASM2270251v1,GCA_022702515.1,5,0,5,0,0,1,0
Ilyophis_sp_2_JC-2022,Ilyophis_sp_2_JC-2022,GCA_022702525.1_ASM2270252v1,GCA_022702525.1,5,0,5,0,0,1,0
Pangasianodon_gigas,Pangasianodon_gigas,GCA_022758105.1_PGIGA_1.1,GCA_022758105.1,7,0,7,0,0,1,0
Hypophthalmichthys_molitrix,Hypophthalmichthys_molitrix,GCA_022817975.1_1.0,GCA_022817975.1,3,0,3,0,0,0,0
Vimba_vimba,Vimba_vimba,GCA_022828995.1_ASM2282899v1,GCA_022828995.1,3,0,3,0,0,0,0
Squalius_cephalus,Squalius_cephalus,GCA_022829025.1_ASM2282902v1,GCA_022829025.1,3,0,3,0,0,0,0
Abramis_brama,Abramis_brama,GCA_022829085.1_ASM2282908v1,GCA_022829085.1,3,0,3,0,0,0,0
Albula_goreensis,Albula_goreensis,GCA_022829145.1_AGOR_1.0,GCA_022829145.1,4,1,5,0,0,2,0
Prionailurus_viverrinus,Prionailurus_viverrinus,GCA_022837055.1_UM_Priviv_1.0,GCA_022837055.1,13,1,14,0,0,13,0
Pangasius_djambal,Pangasius_djambal,GCA_022985145.1_PDJA,GCA_022985145.1,7,0,7,0,0,1,0
Labeo_rohita,Labeo_rohita,GCA_022985175.1_IGBB_LRoh.1.0,GCA_022985175.1,4,0,4,0,0,1,1
Gobiocypris_rarus,Gobiocypris_rarus,GCA_023029165.1_ASM2302916v1,GCA_023029165.1,3,0,3,0,0,0,0
Hexaprotodon_liberiensis,Hexaprotodon_liberiensis,GCA_023065765.1_ASM2306576v1,GCA_023065765.1,18,2,20,0,0,19,1
Hippopotamus_amphibius,Hippopotamus_amphibius,GCA_023065835.1_ASM2306583v1,GCA_023065835.1,14,0,14,0,0,20,0
Archilochus_colubris,Archilochus_colubris,GCA_023079485.1_ASM2307948v1,GCA_023079485.1,12,0,12,0,0,0,0
Budorcas_taxicolor,Budorcas_taxicolor,GCA_023091745.1_Takin1.0,GCA_023091745.1,17,3,20,0,0,18,2
Perognathus_longimembris_pacificus,Perognathus_longimembris_pacificus,GCA_023159225.1_ASM2315922v1,GCA_023159225.1,26,2,28,0,0,5,0
Scortum_barcoo,Scortum_barcoo,GCA_023238725.1_ASM2323872v1,GCA_023238725.1,4,0,4,0,0,1,0
Lagopus_muta,Lagopus_muta,GCA_023343835.1_bLagMut1_primary,GCA_023343835.1,2,0,2,0,0,1,0
Nibea_coibor,Nibea_coibor,GCA_023373845.1_ASM2337384v1,GCA_023373845.1,4,0,4,0,0,0,0
Ictalurus_furcatus,Ictalurus_furcatus,GCA_023375685.2_Billie_1.0,GCA_023375685.2,5,0,5,0,0,3,0
Astyanax_mexicanus,Astyanax_mexicanus,GCA_023375975.1_AstMex3_surface,GCA_023375975.1,25,2,27,0,0,0,1
Sturnus_vulgaris,Sturnus_vulgaris,GCA_023376015.1_Svulgaris_vAU_1.1,GCA_023376015.1,6,2,8,0,0,2,1
Aspiorhynchus_laticeps,Aspiorhynchus_laticeps,GCA_023376895.1_ASM2337689v1,GCA_023376895.1,5,0,5,0,0,1,0
Zingel_zingel,Zingel_zingel,GCA_023566125.1_ASM2356612v1,GCA_023566125.1,1,0,1,0,0,1,1
Romanogobio_albipinnatus,Romanogobio_albipinnatus,GCA_023566225.1_ASM2356622v1,GCA_023566225.1,3,0,3,0,0,0,0
Cottus_gobio,Cottus_gobio,GCA_023566465.1_ASM2356646v1,GCA_023566465.1,2,0,2,0,0,0,0
Cranoglanis_bouderius,Cranoglanis_bouderius,GCA_023630585.1_ASM2363058v1,GCA_023630585.1,5,0,5,0,0,3,1
Gymnocephalus_cernua,Gymnocephalus_cernua,GCA_023631565.1_fGymCer.pri,GCA_023631565.1,2,0,2,0,0,1,0
Falco_cherrug,Falco_cherrug,GCA_023634085.1_bFalChe1.pri,GCA_023634085.1,2,0,2,0,0,1,0
Thymallus_thymallus,Thymallus_thymallus,GCA_023634145.1_fThyThy.pri.20220222,GCA_023634145.1,9,1,10,0,0,11,4
Falco_peregrinus,Falco_peregrinus,GCA_023634155.1_bFalPer1.pri,GCA_023634155.1,2,0,2,0,0,1,0
Falco_biarmicus,Falco_biarmicus,GCA_023638135.1_bFalBia1.pri,GCA_023638135.1,2,0,2,0,0,1,0
Bungarus_multicinctus,Bungarus_multicinctus,GCA_023653725.1_ASM2365372v1,GCA_023653725.1,2,0,2,0,0,0,0
Ceratotherium_simum_simum,Ceratotherium_simum_simum,GCA_023653735.1_ASM2365373v1,GCA_023653735.1,27,1,28,0,0,23,3
Caretta_caretta,Caretta_caretta,GCA_023653815.1_GSC_CCare_1.0,GCA_023653815.1,3,1,4,0,1,39,0
Thaleichthys_pacificus,Thaleichthys_pacificus,GCA_023658055.1_Tpac_2.0,GCA_023658055.1,3,3,6,0,0,2,0
Ovis_ammon_polii_x_Ovis_aries,Ovis_ammon_polii_x_Ovis_aries,GCA_023701675.1_CAU_F1_maternal_1.0,GCA_023701675.1,18,0,18,0,0,19,2
Leucaspius_delineatus,Leucaspius_delineatus,GCA_023718395.1_ASM2371839v1,GCA_023718395.1,3,0,3,0,0,0,0
Panthera_uncia,Panthera_uncia,GCA_023721935.1_Puncia_PCG_1.0,GCA_023721935.1,12,2,14,0,0,11,0
Carassius_gibelio,Carassius_gibelio,GCA_023724075.1_carGib1.2-hapl.a,GCA_023724075.1,7,0,7,0,0,1,0
Tamandua_tetradactyla,Tamandua_tetradactyla,GCA_023851605.1_mTamTet1.pri,GCA_023851605.1,6,0,6,0,0,17,1
Brienomyrus_brachyistius,Brienomyrus_brachyistius,GCA_023856365.1_BBRACH_0.4,GCA_023856365.1,2,0,2,0,0,0,0
Phodopus_sungorus,Phodopus_sungorus,GCA_023856395.1_Psun_UM_1.1,GCA_023856395.1,30,2,32,0,3,10,0
Nycticebus_bengalensis,Nycticebus_bengalensis,GCA_023898255.1_ASM2389825v1,GCA_023898255.1,20,1,21,0,0,16,1
Oryzias_curvinotus,Oryzias_curvinotus,GCA_023969325.1_ASM2396932v1,GCA_023969325.1,1,0,1,0,0,0,0
Chaenocephalus_aceratus,Chaenocephalus_aceratus,GCA_023974075.1_KU_Ca_2.0,GCA_023974075.1,2,1,3,0,0,2,0
Suncus_etruscus,Suncus_etruscus,GCA_024139225.1_mSunEtr1.pri.cur,GCA_024139225.1,31,1,32,0,0,8,0
Elephas_maximus_indicus,Elephas_maximus_indicus,GCA_024166365.1_mEleMax1_primary_haplotype,GCA_024166365.1,21,0,21,0,0,24,0
Clarias_gariepinus,Clarias_gariepinus,GCA_024256435.1_CGAR_Hap1,GCA_024256435.1,4,0,4,0,0,1,0
Okapia_johnstoni,Okapia_johnstoni,GCA_024291935.1_TBG_Okapi_asm_v1,GCA_024291935.1,15,1,16,0,0,13,1
Vipera_latastei,Vipera_latastei,GCA_024294585.1_rVipLat1.pri,GCA_024294585.1,1,1,2,0,0,0,1
Xenopus_borealis,Xenopus_borealis,GCA_024363595.1_UCB_Xborealis_1,GCA_024363595.1,52,7,59,0,2,29,2
Perccottus_glenii,Perccottus_glenii,GCA_024416835.1_ASM2441683v1,GCA_024416835.1,0,0,0,0,0,1,0
Scardinius_erythrophthalmus,Scardinius_erythrophthalmus,GCA_024453875.1_ASM2445387v1,GCA_024453875.1,3,0,3,0,0,0,0
Chanodichthys_erythropterus,Chanodichthys_erythropterus,GCA_024489055.1_ASM2448905v1,GCA_024489055.1,3,0,3,0,0,0,0
Mus_caroli,Mus_caroli,GCA_900094665.2_CAROLI_EIJ_v1.1,GCA_900094665.2,36,1,37,0,0,6,1
Mus_pahari,Mus_pahari,GCA_900095145.2_PAHARI_EIJ_v1.1,GCA_900095145.2,34,2,36,3,0,13,0
Astatotilapia_calliptera,Astatotilapia_calliptera,GCA_900246225.5_fAstCal1.3,GCA_900246225.5,1,0,1,0,0,0,0
Anabas_testudineus,Anabas_testudineus,GCA_900324465.3_fAnaTes1.3,GCA_900324465.3,1,0,1,0,0,0,0
Mastacembelus_armatus,Mastacembelus_armatus,GCA_900324485.3_fMasArm1.3,GCA_900324485.3,3,0,3,0,0,0,0
Aquila_chrysaetos_chrysaetos,Aquila_chrysaetos,GCA_900496995.4_bAquChr1.4,GCA_900496995.4,2,0,2,0,0,1,0
Cottoperca_gobio,Cottoperca_gobio,GCA_900634415.1_fCotGob3.1,GCA_900634415.1,2,0,2,0,0,0,1
Parambassis_ranga,Parambassis_ranga,GCA_900634625.2_fParRan2.2,GCA_900634625.2,2,0,2,0,0,0,1
Gouania_willdenowi,Gouania_willdenowi,GCA_900634775.2_fGouWil2.2,GCA_900634775.2,7,0,7,0,0,0,0
Betta_splendens,Betta_splendens,GCA_900634795.3_fBetSpl5.3,GCA_900634795.3,1,0,1,0,0,0,0
Denticeps_clupeoides,Denticeps_clupeoides,GCA_900700375.2_fDenClu1.2,GCA_900700375.2,13,0,13,0,0,0,0
Clupea_harengus,Clupea_harengus,GCA_900700415.2_Ch_v2.0.2,GCA_900700415.2,5,1,6,0,0,0,0
Erpetoichthys_calabaricus,Erpetoichthys_calabaricus,GCA_900747795.4_fErpCal1.3,GCA_900747795.4,11,1,12,0,0,0,5
Sparus_aurata,Sparus_aurata,GCA_900880675.2_fSpaAur1.2,GCA_900880675.2,4,0,4,0,0,1,0
Echeneis_naucrates,Echeneis_naucrates,GCA_900963305.2_fEcheNa1.2,GCA_900963305.2,1,0,1,0,0,0,0
Scleropages_formosus,Scleropages_formosus,GCA_900964775.1_fSclFor1.1,GCA_900964775.1,20,0,20,0,0,3,1
Takifugu_rubripes,Takifugu_rubripes,GCA_901000725.3_fTakRub1.3,GCA_901000725.3,3,1,4,0,0,0,0
Rhinatrema_bivittatum,Rhinatrema_bivittatum,GCA_901001135.2_aRhiBiv1.2,GCA_901001135.2,16,1,17,0,0,9,1
Salmo_trutta,Salmo_trutta,GCA_901001165.2_fSalTru1.2,GCA_901001165.2,14,0,14,0,0,13,0
Streptopelia_turtur,Streptopelia_turtur,GCA_901699155.2_bStrTur1.2,GCA_901699155.2,1,0,1,0,0,0,0
Syngnathus_acus,Syngnathus_acus,GCA_901709675.2_fSynAcu1.2,GCA_901709675.2,2,0,2,0,0,0,0
Microcaecilia_unicolor,Microcaecilia_unicolor,GCA_901765095.2_aMicUni1.2,GCA_901765095.2,25,3,28,0,0,3,0
Camarhynchus_parvulus,Camarhynchus_parvulus,GCA_901933205.1_STF_HiC,GCA_901933205.1,3,2,5,0,0,2,3
Salarias_fasciatus,Salarias_fasciatus,GCA_902148845.1_fSalaFa1.1,GCA_902148845.1,2,0,2,0,0,0,0
Sphaeramia_orbicularis,Sphaeramia_orbicularis,GCA_902148855.1_fSphaOr1.1,GCA_902148855.1,5,0,5,0,0,0,0
Myripristis_murdjan,Myripristis_murdjan,GCA_902150065.1_fMyrMur1.1,GCA_902150065.1,4,0,4,0,0,0,0
Gadus_morhua,Gadus_morhua,GCA_902167405.1_gadMor3.0,GCA_902167405.1,3,1,4,0,0,4,0
Chanos_chanos,Chanos_chanos,GCA_902362185.1_fChaCha1.1,GCA_902362185.1,8,0,8,0,0,0,3
Geotrypetes_seraphini,Geotrypetes_seraphini,GCA_902459505.2_aGeoSer1.2,GCA_902459505.2,3,0,3,0,0,5,1
Thalassophryne_amazonica,Thalassophryne_amazonica,GCA_902500255.1_fThaAma1.1,GCA_902500255.1,4,0,4,0,0,1,0
Sarcophilus_harrisii,Sarcophilus_harrisii,GCA_902635505.1_mSarHar1.11,GCA_902635505.1,19,0,19,0,0,12,0
Lutra_lutra,Lutra_lutra,GCA_902655055.2_mLutLut1.2,GCA_902655055.2,13,0,13,0,0,13,1
Neostethus_bicornis,Neostethus_bicornis,GCA_902685375.1_fNeoBic2.1,GCA_902685375.1,7,0,7,0,0,0,0
