accession,chromosome,start,mini,ends
GCA_028644305.1,CM053407.1,10700533,TRUE,0.084083496
GCA_028644305.1,CM053407.1,10733364,TRUE,0.084341478
GCA_028644305.1,CM053407.1,10897584,TRUE,0.085631899
GCA_028644305.1,CM053407.1,11690905,TRUE,0.091865719
GCA_028644305.1,CM053407.1,11810778,TRUE,0.092807667
GCA_028644305.1,CM053407.1,11825123,TRUE,0.092920388
GCA_028644305.1,CM053407.1,27062970,TRUE,0.212657549
GCA_028644305.1,JAQQSJ010003827.1,6628,FALSE,0.404920093
GCA_016859285.1,CM029150.1,11098865,FALSE,0.379836706
GCA_016859285.1,CM029153.1,1972585,FALSE,0.063553343
GCA_016859285.1,CM029153.1,22685327,FALSE,0.269117238
GCA_001444195.3,CM010737.1,25768742,TRUE,0.218793917
GCA_003331165.2,CM010386.2,25864894,TRUE,0.252357785
GCA_002775205.2,CM008949.1,26727823,TRUE,0.117042115
GCA_025860055.1,CM047312.1,36041941,TRUE,0.241527552
GCA_025860055.1,CM047312.1,36051274,TRUE,0.241331147
GCA_025860055.1,CM047316.1,21458539,TRUE,0.471253542
GCA_025860055.1,CM047316.1,34702472,TRUE,0.237894861
GCA_025860055.1,CM047316.1,34713886,TRUE,0.237644196
GCA_025860055.1,CM047316.1,34740771,TRUE,0.237053772
GCA_025860055.1,CM047325.1,19958524,TRUE,0.467708481
GCA_025860055.1,CM047325.1,19964448,TRUE,0.467847304
GCA_025860055.1,CM047325.1,37951263,TRUE,0.110649286
GCA_025860055.1,CM047335.1,35555767,TRUE,0.106846847
GCA_009762305.2,CM019810.2,94311678,TRUE,0.328203481
GCA_009762305.2,CM019810.2,94454269,TRUE,0.327187783
GCA_009762305.2,CM019810.2,94458851,TRUE,0.327155145
GCA_009762305.2,CM019813.2,44712923,TRUE,0.417116921
GCA_009762305.2,CM019813.2,94790146,TRUE,0.115723796
GCA_023566125.1,CM042314.1,43008132,TRUE,0.118273956
GCA_028769735.1,CM054064.1,96141551,TRUE,0.175537597
GCA_028769735.1,CM054064.1,96144581,TRUE,0.175511613
GCA_028769735.1,CM054064.1,96159486,TRUE,0.175383795
GCA_028769735.1,CM054067.1,107640641,TRUE,0.058194056
GCA_028769735.1,CM054067.1,107652202,TRUE,0.058092903
GCA_028769735.1,CM054067.1,107660140,TRUE,0.058023449
GCA_028769735.1,CM054067.1,107685898,TRUE,0.057798078
GCA_028769735.1,CM054067.1,107707999,TRUE,0.057604705
GCA_028769735.1,CM054067.1,107716116,TRUE,0.057533685
GCA_028769735.1,CM054067.1,107721016,TRUE,0.057490812
GCA_028769735.1,CM054067.1,107724735,TRUE,0.057458273
GCA_028769735.1,CM054067.1,37173739,TRUE,0.325253064
GCA_028769735.1,CM054067.1,37180243,TRUE,0.325309971
GCA_011800845.1,CM022340.1,67025750,FALSE,0.431186724
GCA_011800845.1,CM022340.1,67029598,FALSE,0.431154068
GCA_011800845.1,CM022340.1,67038639,FALSE,0.431077342
GCA_011800845.1,CM022340.1,67045811,FALSE,0.431016477
GCA_011800845.1,CM022340.1,67048130,FALSE,0.430996797
GCA_011800845.1,CM022341.1,112505559,FALSE,0.033220519
GCA_011800845.1,CM022343.1,9197258,FALSE,0.093827445
GCA_011800845.1,CM022343.1,9204160,FALSE,0.093897857
GCA_011800845.1,CM022345.1,8261573,FALSE,0.089015948
GCA_011800845.1,CM022354.1,20394926,FALSE,0.498942272
GCA_011800845.1,CM022354.1,24825477,FALSE,0.390093541
GCA_011800845.1,CM022354.1,24828689,FALSE,0.390014629
GCA_011800845.1,CM022354.1,24830905,FALSE,0.389960187
GCA_011800845.1,CM022354.1,24857962,FALSE,0.389295457
GCA_011800845.1,CM022354.1,24877939,FALSE,0.388804666
GCA_011800845.1,CM022354.1,24888180,FALSE,0.388553068
GCA_011800845.1,CM022354.1,24921409,FALSE,0.387736706
GCA_011800845.1,CM022354.1,24943152,FALSE,0.387202529
GCA_011800845.1,CM022354.1,24946898,FALSE,0.387110498
GCA_011800845.1,CM022354.1,24953794,FALSE,0.386941079
GCA_011800845.1,CM022354.1,24957791,FALSE,0.386842881
GCA_011800845.1,CM022354.1,24959941,FALSE,0.386790061
GCA_011800845.1,CM022354.1,24977584,FALSE,0.386356612
GCA_011800845.1,CM022354.1,24984387,FALSE,0.386189477
GCA_011800845.1,CM022354.1,24991838,FALSE,0.386006423
GCA_011800845.1,CM022354.1,25005646,FALSE,0.385667191
GCA_011800845.1,CM022354.1,25011268,FALSE,0.385529071
GCA_011800845.1,JAATIO010001375.1,842,FALSE,0.207134071
GCA_011800845.1,JAATIO010001376.1,375,FALSE,0.053003534
GCA_011800845.1,JAATIO010002969.1,32114,FALSE,0.051116889
GCA_002915635.3, PGSH02019522.1,7123,FALSE,4.82E-06
GCA_002915635.3, PGSH02019568.1,8341,FALSE,5.64E-06
GCA_002915635.3, PGSH02019581.1,12283,FALSE,8.31E-06
GCA_002915635.3, PGSH02019610.1,43444,FALSE,2.94E-05
GCA_002915635.3, PGSH02019725.1,55623,FALSE,3.76E-05
GCA_002915635.3, axolotl_10_ab,683786769,TRUE,0.468417767
GCA_002915635.3, axolotl_10_ab,685863383,TRUE,0.466803387
GCA_002915635.3, axolotl_12_ac,1063789196,TRUE,0.346171889
GCA_002915635.3, axolotl_13_ab,560930137,TRUE,0.382249652
GCA_002915635.3, axolotl_14_ab,999681598,TRUE,0.077722597
GCA_002915635.3, axolotl_16_ab,842281701,TRUE,0.049746658
GCA_002915635.3, axolotl_17_aa,215545311,TRUE,0.473459163
GCA_002915635.3, axolotl_17_aa,215871481,TRUE,0.474175617
GCA_002915635.3, axolotl_17_aa,216075227,TRUE,0.474623158
GCA_002915635.3, axolotl_17_aa,226525863,TRUE,0.497578653
GCA_002915635.3, axolotl_19_aa,465705676,TRUE,0.430302185
GCA_002915635.3, axolotl_19_aa,465895961,TRUE,0.430478004
GCA_002915635.3, axolotl_19_ab,701481407,TRUE,0.351846032
GCA_002915635.3, axolotl_19_ab,701724429,TRUE,0.351621485
GCA_002915635.3, axolotl_19_ab,701897184,TRUE,0.351461863
GCA_002915635.3, axolotl_19_ab,701971343,TRUE,0.351393341
GCA_002915635.3, axolotl_19_ab,702100806,TRUE,0.35127372
GCA_002915635.3, axolotl_19_ab,702228472,TRUE,0.35115576
GCA_002915635.3, axolotl_19_ab,702520831,TRUE,0.350885626
GCA_002915635.3, axolotl_19_ab,705406056,TRUE,0.348219739
GCA_002915635.3, axolotl_19_ab,705428619,TRUE,0.348198891
GCA_002915635.3, axolotl_19_ab,705555380,TRUE,0.348081767
GCA_002915635.3, axolotl_20_aa,430502219,TRUE,0.181488224
GCA_002915635.3, axolotl_25_aa,14872627,TRUE,0.061503578
GCA_002915635.3, axolotl_25_aa,15242894,TRUE,0.063034763
GCA_002915635.3, axolotl_28_aa,382392241,TRUE,0.123833265
GCA_002915635.3, axolotl_4_aa,10641732,TRUE,0.007521591
GCA_002915635.3, axolotl_4_aa,11749262,TRUE,0.008304395
GCA_002915635.3, axolotl_5_aa,122623391,TRUE,0.141227307
GCA_002915635.3, axolotl_5_aa,123204605,TRUE,0.1418967
GCA_002915635.3, axolotl_5_aa,12340651,TRUE,0.014212924
GCA_002915635.3, axolotl_5_aa,130194722,TRUE,0.149947329
GCA_002915635.3, axolotl_5_aa,130217360,TRUE,0.149973402
GCA_002915635.3, axolotl_5_aa,13962296,TRUE,0.016080598
GCA_002915635.3, axolotl_5_aa,14235987,TRUE,0.016395812
GCA_002915635.3, axolotl_5_aa,14457058,TRUE,0.016650423
GCA_002915635.3, axolotl_5_aa,148386033,TRUE,0.170898551
GCA_002915635.3, axolotl_5_aa,148491355,TRUE,0.171019852
GCA_002915635.3, axolotl_5_aa,20861205,TRUE,0.024026181
GCA_002915635.3, axolotl_5_aa,34847698,TRUE,0.040134647
GCA_002915635.3, axolotl_5_aa,34880522,TRUE,0.040172451
GCA_002915635.3, axolotl_5_aa,42280106,TRUE,0.04869467
GCA_002915635.3, axolotl_5_aa,42300106,TRUE,0.048717704
GCA_002915635.3, axolotl_5_aa,42534929,TRUE,0.048988153
GCA_002915635.3, axolotl_5_aa,48313896,TRUE,0.055643881
GCA_002915635.3, axolotl_5_aa,50920824,TRUE,0.058646322
GCA_002915635.3, axolotl_5_aa,51844000,TRUE,0.059709558
GCA_002915635.3, axolotl_5_aa,52102467,TRUE,0.060007239
GCA_002915635.3, axolotl_5_aa,52111537,TRUE,0.060017685
GCA_002915635.3, axolotl_5_aa,56682126,TRUE,0.065281705
GCA_002915635.3, axolotl_5_aa,58458368,TRUE,0.067327431
GCA_002915635.3, axolotl_5_aa,58476335,TRUE,0.067348124
GCA_002915635.3, axolotl_5_aa,58975346,TRUE,0.067922843
GCA_002915635.3, axolotl_5_aa,59029407,TRUE,0.067985106
GCA_002915635.3, axolotl_5_aa,59110188,TRUE,0.068078142
GCA_002915635.3, axolotl_5_ab,699191399,TRUE,0.19473016
GCA_002915635.3, axolotl_5_ab,702838364,TRUE,0.190529893
GCA_002915635.3, axolotl_5_ab,754224195,TRUE,0.131348015
GCA_002915635.3, axolotl_5_ab,754491758,TRUE,0.131039858
GCA_002915635.3, axolotl_7_aa,130525418,TRUE,0.108256357
GCA_002915635.3, axolotl_7_aa,150671334,TRUE,0.124965159
GCA_002915635.3, axolotl_7_aa,150835345,TRUE,0.125101188
GCA_002915635.3, axolotl_7_ac,1170306132,TRUE,0.029360872
GCA_002915635.3, axolotl_8_aa,105409569,TRUE,0.086678583
GCA_002915635.3, axolotl_9_aa,176215663,TRUE,0.137615269
GCA_008782695.1, VCEA01003397.1,7923,FALSE,6.19E-05
GCA_008782695.1, muntjak_2_aa,415421618,TRUE,0.391281011
GCA_008782695.1, muntjak_2_ab,662039814,TRUE,0.029910364
GCA_008782695.1, muntjak_2_ab,662169480,TRUE,0.029720364
GCA_008782695.1, muntjak_2_ab,662179411,TRUE,0.029705812
GCA_008782695.1, muntjak_2_ab,662187345,TRUE,0.029694186
GCA_008782695.1, muntjak_2_ab,662206066,TRUE,0.029666754
GCA_008782695.1, muntjak_2_ab,662225445,TRUE,0.029638358
GCA_008782695.1, muntjak_2_ab,662237450,TRUE,0.029620767
GCA_008782695.1, muntjak_2_ab,662244948,TRUE,0.02960978
GCA_008782695.1, muntjak_2_ab,662263341,TRUE,0.029582829
GCA_008782695.1, muntjak_2_ab,662267360,TRUE,0.02957694
GCA_008782695.1, muntjak_2_ab,662280765,TRUE,0.029557298
GCA_008782695.1, muntjak_2_ab,662285154,TRUE,0.029550866
GCA_008782695.1, muntjak_2_ab,662303880,TRUE,0.029523427
GCA_008782695.1, muntjak_2_ab,662309475,TRUE,0.029515229
GCA_008782695.1, muntjak_3_aa,202828395,TRUE,0.308432115
GCA_008782695.1, muntjak_3_aa,265039657,TRUE,0.403034013
GCA_008782695.1, muntjak_3_aa,281465428,TRUE,0.428011952
GCA_008782695.1, muntjak_3_aa,281477459,TRUE,0.428030247
GCA_008782695.1, muntjak_3_aa,281584748,TRUE,0.428193396
GCA_008782695.1, muntjak_3_aa,282759247,TRUE,0.429979405
GCA_008782695.1, muntjak_3_aa,282809998,TRUE,0.43005658
GCA_008782695.1, muntjak_3_aa,283016701,TRUE,0.430370904
GCA_019279795.1, West_African_lungfish_11_aa,110076782,TRUE,0.055038391
GCA_019279795.1, West_African_lungfish_11_aa,110224037,TRUE,0.055112019
GCA_019279795.1, West_African_lungfish_11_aa,110243352,TRUE,0.055121676
GCA_019279795.1, West_African_lungfish_17_aa,47187119,TRUE,0.02359356
GCA_019279795.1, West_African_lungfish_17_aa,51218079,TRUE,0.02560904
GCA_019279795.1, West_African_lungfish_17_aa,51260043,TRUE,0.025630022
GCA_019279795.1, West_African_lungfish_17_aa,52124097,TRUE,0.026062049
GCA_019279795.1, West_African_lungfish_17_aa,63728438,TRUE,0.031864219
GCA_019279795.1, West_African_lungfish_17_aa,68140251,TRUE,0.034070126
GCA_019279795.1, West_African_lungfish_17_aa,68260443,TRUE,0.034130222
GCA_019279795.1, West_African_lungfish_17_aa,68407001,TRUE,0.034203501
GCA_019279795.1, West_African_lungfish_17_aa,68562000,TRUE,0.034281
GCA_019279795.1, West_African_lungfish_20_ab,539164702,TRUE,0.292672496
GCA_019279795.1, West_African_lungfish_2_aa,378131753,TRUE,0.189065877
GCA_019279795.1, West_African_lungfish_2_aa,378209717,TRUE,0.189104859
GCA_019279795.1, West_African_lungfish_2_aa,378365047,TRUE,0.189182524
GCA_019279795.1, West_African_lungfish_9_ab,955644060,TRUE,0.47782203
GCA_019279795.1, West_African_lungfish_9_ab,955786549,TRUE,0.477893275
GCA_026652325.1, Iberian_ribbed_newt_10_aa,424675836,TRUE,0.238563193
GCA_026652325.1, Iberian_ribbed_newt_10_ab,716261608,TRUE,0.40236256
GCA_026652325.1, Iberian_ribbed_newt_11_aa,12777811,TRUE,0.007864462
GCA_026652325.1, Iberian_ribbed_newt_11_aa,12814789,TRUE,0.007887221
GCA_026652325.1, Iberian_ribbed_newt_11_aa,12861746,TRUE,0.007916122
GCA_026652325.1, Iberian_ribbed_newt_11_aa,14773923,TRUE,0.009093025
GCA_026652325.1, Iberian_ribbed_newt_11_aa,17275842,TRUE,0.010632901
GCA_026652325.1, Iberian_ribbed_newt_11_aa,17328976,TRUE,0.010665604
GCA_026652325.1, Iberian_ribbed_newt_11_aa,17347343,TRUE,0.010676908
GCA_026652325.1, Iberian_ribbed_newt_11_aa,22609595,TRUE,0.013915709
GCA_026652325.1, Iberian_ribbed_newt_11_aa,25425984,TRUE,0.015649134
GCA_026652325.1, Iberian_ribbed_newt_11_aa,25534020,TRUE,0.015715628
GCA_026652325.1, Iberian_ribbed_newt_11_aa,25570890,TRUE,0.015738321
GCA_026652325.1, Iberian_ribbed_newt_11_aa,29126305,TRUE,0.0179266
GCA_026652325.1, Iberian_ribbed_newt_11_aa,29186694,TRUE,0.017963769
GCA_026652325.1, Iberian_ribbed_newt_11_aa,33378386,TRUE,0.020543663
GCA_026652325.1, Iberian_ribbed_newt_11_aa,33548118,TRUE,0.020648129
GCA_026652325.1, Iberian_ribbed_newt_11_aa,33571529,TRUE,0.020662538
GCA_026652325.1, Iberian_ribbed_newt_11_aa,33745599,TRUE,0.020769674
GCA_026652325.1, Iberian_ribbed_newt_11_aa,64763204,TRUE,0.039860328
GCA_026652325.1, Iberian_ribbed_newt_11_aa,70239458,TRUE,0.043230842
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74480759,TRUE,0.04584127
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74503849,TRUE,0.045855481
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74543289,TRUE,0.045879756
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74562572,TRUE,0.045891624
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74608787,TRUE,0.045920068
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74720569,TRUE,0.045988868
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74758797,TRUE,0.046012396
GCA_026652325.1, Iberian_ribbed_newt_11_aa,74937123,TRUE,0.046122152
GCA_026652325.1, Iberian_ribbed_newt_11_aa,75100509,TRUE,0.046222712
GCA_026652325.1, Iberian_ribbed_newt_11_aa,85134698,TRUE,0.052398535
GCA_026652325.1, Iberian_ribbed_newt_11_aa,85159768,TRUE,0.052413965
GCA_026652325.1, Iberian_ribbed_newt_11_aa,85184575,TRUE,0.052429233
GCA_026652325.1, Iberian_ribbed_newt_11_ab,561913270,TRUE,0.345845265
GCA_026652325.1, Iberian_ribbed_newt_11_ab,562028999,TRUE,0.345916494
GCA_026652325.1, Iberian_ribbed_newt_11_ab,562443733,TRUE,0.346171754
GCA_026652325.1, Iberian_ribbed_newt_11_ab,574162534,TRUE,0.353384418
GCA_026652325.1, Iberian_ribbed_newt_11_ab,574926643,TRUE,0.35385471
GCA_026652325.1, Iberian_ribbed_newt_11_ab,591001117,TRUE,0.363748196
GCA_026652325.1, Iberian_ribbed_newt_11_ab,594807078,TRUE,0.366090681
GCA_026652325.1, Iberian_ribbed_newt_11_ab,601983343,TRUE,0.370507514
GCA_026652325.1, Iberian_ribbed_newt_12_ac,1144767649,TRUE,0.274960814
GCA_026652325.1, Iberian_ribbed_newt_12_ac,1513594664,TRUE,0.041364032
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49252583,TRUE,0.04656145
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49305218,TRUE,0.046611209
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49388033,TRUE,0.046689499
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49454709,TRUE,0.046752532
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49563759,TRUE,0.046855623
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49755686,TRUE,0.047037064
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49826458,TRUE,0.047103969
GCA_026652325.1, Iberian_ribbed_newt_15_aa,49952580,TRUE,0.047223199
GCA_026652325.1, Iberian_ribbed_newt_15_aa,53348568,TRUE,0.050433633
GCA_026652325.1, Iberian_ribbed_newt_15_aa,53385104,TRUE,0.050468172
GCA_026652325.1, Iberian_ribbed_newt_15_aa,53396192,TRUE,0.050478654
GCA_026652325.1, Iberian_ribbed_newt_15_aa,53482628,TRUE,0.050560368
GCA_026652325.1, Iberian_ribbed_newt_15_ab,805195295,TRUE,0.238800117
GCA_026652325.1, Iberian_ribbed_newt_3_aa,141168335,TRUE,0.092409637
GCA_026652325.1, Iberian_ribbed_newt_3_aa,141280015,TRUE,0.092482743
GCA_026652325.1, Iberian_ribbed_newt_3_aa,141457559,TRUE,0.092598964
GCA_026652325.1, Iberian_ribbed_newt_5_ab,1017383731,TRUE,0.008656176
GCA_026652325.1, Iberian_ribbed_newt_9_ab,758616656,TRUE,0.395571839
GCA_026652325.1, Iberian_ribbed_newt_9_ab,758740478,TRUE,0.395636404
GCA_026652325.1, Iberian_ribbed_newt_9_ab,758836494,TRUE,0.39568647
GCA_026652325.1, Iberian_ribbed_newt_9_ab,758999612,TRUE,0.395771526
GCA_026652325.1, Iberian_ribbed_newt_9_ab,759035606,TRUE,0.395790295
GCA_026652325.1, Iberian_ribbed_newt_9_ac,1038135834,TRUE,0.458676135
GCA_026652325.1, Iberian_ribbed_newt_9_ad,1797677876,TRUE,0.062621764
GCA_026652325.1, Iberian_ribbed_newt_9_ad,1810556794,TRUE,0.055906202
GCA_027579735.1, toad_JAQBIC010000273.1,283131,FALSE,0.00124208
GCA_027579735.1, fire-bellied_toad_11_aa,11707780,TRUE,0.057745504
GCA_027579735.1, fire-bellied_toad_11_aa,11758776,TRUE,0.057997028
GCA_027579735.1, fire-bellied_toad_11_aa,11820875,TRUE,0.058303315
GCA_027579735.1, fire-bellied_toad_11_aa,11839376,TRUE,0.058394566
GCA_027579735.1, fire-bellied_toad_11_aa,11849965,TRUE,0.058446794
GCA_027579735.1, fire-bellied_toad_11_aa,11860952,TRUE,0.058500984
GCA_027579735.1, fire-bellied_toad_11_aa,11882222,TRUE,0.058605893
GCA_027579735.1, fire-bellied_toad_11_aa,11953453,TRUE,0.058957221
GCA_027579735.1, fire-bellied_toad_11_aa,12001796,TRUE,0.05919566
GCA_027579735.1, fire-bellied_toad_11_aa,12040019,TRUE,0.059384185
GCA_027579735.1, fire-bellied_toad_11_aa,12162793,TRUE,0.059989735
GCA_027579735.1, fire-bellied_toad_11_aa,12211548,TRUE,0.060230206
GCA_027579735.1, fire-bellied_toad_11_aa,12252265,TRUE,0.060431031
GCA_027579735.1, fire-bellied_toad_11_aa,12307842,TRUE,0.06070515
GCA_027579735.1, fire-bellied_toad_11_aa,12325842,TRUE,0.06079393
GCA_027579735.1, fire-bellied_toad_11_aa,12491736,TRUE,0.061612158
GCA_027579735.1, fire-bellied_toad_11_aa,12605728,TRUE,0.062174393
GCA_027579735.1, fire-bellied_toad_11_aa,12638895,TRUE,0.062337981
GCA_027579735.1, fire-bellied_toad_11_aa,12719747,TRUE,0.062736762
GCA_027579735.1, fire-bellied_toad_11_aa,12801649,TRUE,0.063140721
GCA_027579735.1, fire-bellied_toad_11_aa,12980080,TRUE,0.064020785
GCA_027579735.1, fire-bellied_toad_11_aa,13062470,TRUE,0.064427152
GCA_027579735.1, fire-bellied_toad_11_aa,13098052,TRUE,0.06460265
GCA_027579735.1, fire-bellied_toad_11_aa,13148939,TRUE,0.064853637
GCA_027579735.1, fire-bellied_toad_11_aa,13169246,TRUE,0.064953796
GCA_027579735.1, fire-bellied_toad_11_aa,13187970,TRUE,0.065046147
GCA_027579735.1, fire-bellied_toad_11_aa,13283564,TRUE,0.065517639
GCA_027579735.1, fire-bellied_toad_11_aa,13341981,TRUE,0.065805765
GCA_027579735.1, fire-bellied_toad_11_aa,13375327,TRUE,0.065970235
GCA_027579735.1, fire-bellied_toad_11_aa,13399139,TRUE,0.066087682
GCA_027579735.1, fire-bellied_toad_11_aa,13436867,TRUE,0.066273765
GCA_027579735.1, fire-bellied_toad_11_aa,13483015,TRUE,0.066501378
GCA_027579735.1, fire-bellied_toad_11_aa,13550967,TRUE,0.066836533
GCA_027579735.1, fire-bellied_toad_11_aa,13694911,TRUE,0.067546498
GCA_027579735.1, fire-bellied_toad_11_aa,13810487,TRUE,0.068116546
GCA_027579735.1, fire-bellied_toad_11_aa,13891220,TRUE,0.06851474
GCA_027579735.1, fire-bellied_toad_11_aa,13921526,TRUE,0.068664216
GCA_027579735.1, fire-bellied_toad_11_aa,13954356,TRUE,0.068826142
GCA_027579735.1, fire-bellied_toad_11_aa,14013780,TRUE,0.069119235
GCA_027579735.1, fire-bellied_toad_11_aa,14029279,TRUE,0.069195679
GCA_027579735.1, fire-bellied_toad_11_aa,14048924,TRUE,0.069292573
GCA_027579735.1, fire-bellied_toad_11_aa,14082477,TRUE,0.069458064
GCA_027579735.1, fire-bellied_toad_11_aa,14128821,TRUE,0.069686644
GCA_027579735.1, fire-bellied_toad_11_aa,14143944,TRUE,0.069761234
GCA_027579735.1, fire-bellied_toad_11_aa,14211401,TRUE,0.070093947
GCA_027579735.1, fire-bellied_toad_11_aa,14300956,TRUE,0.070535654
GCA_027579735.1, fire-bellied_toad_11_aa,14332203,TRUE,0.070689771
GCA_027579735.1, fire-bellied_toad_11_aa,14352652,TRUE,0.07079063
GCA_027579735.1, fire-bellied_toad_11_aa,9255718,TRUE,0.045651362
GCA_027579735.1, fire-bellied_toad_2_aa,506743741,TRUE,0.349333103
GCA_027579735.1, fire-bellied_toad_2_aa,506803443,TRUE,0.34937426
GCA_027579735.1, fire-bellied_toad_2_aa,506851924,TRUE,0.349407681
GCA_027579735.1, fire-bellied_toad_2_aa,506862050,TRUE,0.349414661
GCA_027579735.1, fire-bellied_toad_2_aa,506906501,TRUE,0.349445304
GCA_027579735.1, fire-bellied_toad_4_aa,66286378,TRUE,0.053399025
GCA_027579735.1, fire-bellied_toad_4_aa,66384502,TRUE,0.053478072
GCA_027579735.1, fire-bellied_toad_4_aa,66463336,TRUE,0.053541579
GCA_027579735.1, fire-bellied_toad_4_aa,66646664,TRUE,0.053689265
GCA_027579735.1, fire-bellied_toad_4_aa,66694777,TRUE,0.053728024
GCA_027579735.1, fire-bellied_toad_4_aa,66745822,TRUE,0.053769144
GCA_027579735.1, fire-bellied_toad_4_aa,66878825,TRUE,0.053876289
GCA_027579735.1, fire-bellied_toad_4_aa,67018251,TRUE,0.053988608
GCA_027579735.1, fire-bellied_toad_4_aa,67145113,TRUE,0.054090805
GCA_027579735.1, fire-bellied_toad_4_aa,67227743,TRUE,0.054157371
GCA_027579735.1, fire-bellied_toad_4_aa,67480129,TRUE,0.054360688
GCA_027579735.1, fire-bellied_toad_4_aa,67492608,TRUE,0.054370741
GCA_027579735.1, fire-bellied_toad_4_aa,67565979,TRUE,0.054429847
GCA_027579735.1, fire-bellied_toad_4_aa,67616554,TRUE,0.054470589
GCA_027579735.1, fire-bellied_toad_4_aa,67674339,TRUE,0.05451714
GCA_027579735.1, fire-bellied_toad_4_aa,67739371,TRUE,0.054569528
GCA_027579735.1, fire-bellied_toad_4_aa,67866381,TRUE,0.054671845
GCA_027579735.1, fire-bellied_toad_4_aa,67914732,TRUE,0.054710796
GCA_027579735.1, fire-bellied_toad_4_aa,68033040,TRUE,0.054806102
GCA_027579735.1, fire-bellied_toad_4_aa,68124416,TRUE,0.054879713
GCA_027579735.1, fire-bellied_toad_4_aa,68148228,TRUE,0.054898896
GCA_027579735.1, fire-bellied_toad_4_aa,68184384,TRUE,0.054928022
GCA_027579735.1, fire-bellied_toad_4_aa,68246215,TRUE,0.054977832
GCA_027579735.1, fire-bellied_toad_4_aa,68293917,TRUE,0.05501626
GCA_027579735.1, fire-bellied_toad_4_aa,68353144,TRUE,0.055063972
GCA_027579735.1, fire-bellied_toad_4_aa,68897684,TRUE,0.055502643
GCA_027579735.1, fire-bellied_toad_4_aa,68971485,TRUE,0.055562095
GCA_027579735.1, fire-bellied_toad_4_aa,69038483,TRUE,0.055616068
GCA_027579735.1, fire-bellied_toad_4_aa,69139141,TRUE,0.055697156
GCA_027579735.1, fire-bellied_toad_4_aa,69315844,TRUE,0.055839504
GCA_027579735.1, fire-bellied_toad_9_aa,264998439,TRUE,0.090211746
GCA_027579735.1, fire-bellied_toad_9_aa,265014979,TRUE,0.090154961
GCA_027579735.1, fire-bellied_toad_9_aa,265312167,TRUE,0.08913466
